"Date","Price","Open","High","Low","Vol.","Change %"
"03/26/2021","42,966","42,470","42,966","41,314","1.76M","0.93%"
"03/25/2021","42,569","42,801","43,230","42,536","1.52M","-0.85%"
"03/24/2021","42,933","42,801","43,264","42,338","1.58M","-0.84%"
"03/23/2021","43,297","43,297","43,627","42,966","1.87M","-0.68%"
"03/22/2021","43,594","43,891","43,958","43,462","1.13M","-0.83%"
"03/19/2021","43,958","43,958","44,123","43,627","1.13M","-0.45%"
"03/18/2021","44,156","44,123","44,222","41,314","2.74M","0.60%"
"03/17/2021","43,891","44,123","44,123","43,891","1.56M","-0.30%"
"03/16/2021","44,024","43,858","44,123","43,495","1.82M","0.38%"
"03/15/2021","43,858","43,330","44,255","43,164","2.30M","1.22%"
"03/12/2021","43,330","43,958","43,958","43,131","1.24M","-1.06%"
"03/11/2021","43,792","43,693","43,925","43,462","1.54M","1.53%"
"03/10/2021","43,131","42,636","43,197","41,975","2.17M","1.87%"
"03/09/2021","42,338","42,966","42,966","42,272","4.46M","-2.06%"
"03/08/2021","43,230","43,693","44,057","43,197","2.25M","-1.06%"
"03/05/2021","43,693","43,726","43,759","43,098","2.53M","-0.45%"
"03/04/2021","43,891","45,081","45,180","42,966","2.68M","-2.50%"
"03/03/2021","45,015","45,214","45,280","44,883","2.27M","0.29%"
"03/02/2021","44,883","44,784","45,015","44,453","1.71M","0.74%"
"03/01/2021","44,553","45,280","45,280","44,288","3.60M","-0.15%"
"02/26/2021","44,619","44,123","44,850","43,991","3.49M","-0.52%"
"02/25/2021","44,850","44,619","44,883","43,991","1.98M","1.42%"
"02/24/2021","44,222","45,280","45,445","44,123","3.03M","-1.76%"
"02/23/2021","45,015","45,114","45,875","43,958","5.60M","-0.58%"
"02/22/2021","45,280","45,280","45,577","44,685","2.99M","-0.44%"
"02/19/2021","45,478","45,643","45,941","45,280","2.18M","-1.36%"
"02/18/2021","46,106","45,610","46,238","44,982","4.65M","1.09%"
"02/17/2021","45,610","43,131","45,610","43,131","6.36M","6.56%"
"02/09/2021","42,801","42,305","42,966","41,644","3.98M","0.78%"
"02/08/2021","42,470","42,966","43,065","41,578","5.86M","-1.53%"
"02/05/2021","43,131","42,470","43,396","42,305","4.44M","1.56%"
"02/04/2021","42,470","42,140","43,264","41,479","4.79M","0.78%"
"02/03/2021","42,140","42,305","42,735","41,016","5.40M","-0.39%"
"02/02/2021","42,305","40,653","42,404","39,826","4.20M","3.48%"
"02/01/2021","40,884","42,966","43,264","40,818","7.52M","-6.78%"
"01/29/2021","43,858","40,818","43,858","39,330","8.44M","6.84%"
"01/28/2021","41,049","41,479","43,032","41,049","5.53M","-6.97%"
"01/27/2021","44,123","43,462","44,586","43,330","6.32M","1.14%"
"01/26/2021","43,627","43,925","44,123","42,999","4.07M","0.00%"
"01/25/2021","43,627","42,074","43,759","42,041","6.40M","3.77%"
"01/22/2021","42,041","41,314","42,107","41,247","4.27M","1.76%"
"01/21/2021","41,314","41,148","41,611","40,586","3.10M","1.79%"
"01/20/2021","40,586","39,992","40,586","38,339","5.05M","2.33%"
"01/19/2021","39,661","41,545","41,776","39,000","4.98M","-5.06%"
"01/18/2021","41,776","42,239","42,305","41,710","2.31M","-1.10%"
"01/15/2021","42,239","42,305","42,404","42,074","2.53M","-0.08%"
"01/14/2021","42,272","41,710","42,404","41,644","4.30M","1.35%"
"01/13/2021","41,710","41,710","42,173","41,677","3.30M","0.00%"
"01/12/2021","41,710","41,710","41,776","41,280","4.06M","0.00%"
"01/11/2021","41,710","40,322","41,776","40,322","4.51M","3.61%"
"01/08/2021","40,256","39,925","40,619","39,925","3.83M","0.83%"
"01/07/2021","39,925","39,826","40,058","39,562","3.35M","-0.41%"
"01/06/2021","40,091","40,653","40,653","39,892","2.99M","-0.49%"
"01/05/2021","40,289","39,661","40,520","39,529","2.90M","1.08%"
"01/04/2021","39,859","39,496","39,859","39,430","3.44M","1.43%"
"12/31/2020","39,297","38,769","39,496","38,769","2.67M","1.36%"
"12/30/2020","38,769","38,736","39,297","38,669","2.58M","0.09%"
"12/29/2020","38,736","38,769","39,000","38,703","2.11M","-0.09%"
"12/28/2020","38,769","39,198","39,529","38,669","2.80M","-1.01%"
"12/25/2020","39,165","38,339","39,330","38,273","3.03M","1.54%"
"12/24/2020","38,570","39,033","39,496","38,008","3.40M","-1.19%"
"12/23/2020","39,033","39,694","40,091","39,033","2.99M","-1.50%"
"12/22/2020","39,628","38,405","39,661","38,141","6.71M","3.18%"
"12/21/2020","38,405","38,008","38,603","37,909","3.47M","1.04%"
"12/18/2020","38,008","37,513","38,008","37,347","3.26M","1.32%"
"12/17/2020","37,513","38,174","38,207","37,513","4.49M","-1.73%"
"12/16/2020","38,174","38,339","38,339","38,075","2.73M","0.17%"
"12/15/2020","38,108","38,075","38,769","38,008","4.37M","-0.35%"
"12/14/2020","38,240","38,108","38,306","37,909","2.97M","1.23%"
"12/11/2020","37,777","37,612","37,876","37,347","2.44M","0.44%"
"12/10/2020","37,612","38,008","38,174","37,612","3.37M","-1.04%"
"12/09/2020","38,008","37,744","38,042","37,645","2.95M","0.44%"
"12/08/2020","37,843","37,711","38,207","37,612","2.88M","0.18%"
"12/07/2020","37,777","37,480","38,141","37,480","2.01M","0.35%"
"12/04/2020","37,645","37,810","37,942","37,513","2.30M","-0.70%"
"12/03/2020","37,909","37,645","37,909","37,281","3.67M","0.61%"
"12/02/2020","37,678","38,042","38,042","37,447","5.12M","-1.72%"
"12/01/2020","38,339","37,414","38,339","37,414","4.08M","0.00%"
"11/30/2020","38,339","38,835","38,835","38,240","4.28M","0.43%"
"11/27/2020","38,174","37,347","38,273","37,281","5.04M","2.39%"
"11/26/2020","37,281","37,017","37,414","37,017","2.48M","0.71%"
"11/25/2020","37,017","37,546","37,546","36,753","2.47M","0.00%"
"11/24/2020","37,017","37,645","37,645","36,686","3.91M","-1.06%"
"11/23/2020","37,414","36,620","37,678","36,554","4.52M","2.17%"
"11/20/2020","36,620","37,050","37,116","36,620","1.80M","-1.07%"
"11/19/2020","37,017","36,852","37,017","36,224","4.30M","1.27%"
"11/18/2020","36,554","36,918","37,149","36,488","2.33M","-1.25%"
"11/17/2020","37,017","36,257","37,017","36,158","2.90M","2.10%"
"11/16/2020","36,257","36,951","37,414","35,959","5.08M","-1.26%"
"11/13/2020","36,719","36,686","37,083","36,521","2.03M","0.00%"
"11/12/2020","36,719","36,025","36,719","35,761","5.05M","2.87%"
"11/11/2020","35,695","35,100","35,992","35,067","4.54M","1.89%"
"11/10/2020","35,034","35,629","35,629","34,935","2.71M","0.28%"
"11/09/2020","34,935","35,034","35,199","34,803","2.66M","0.67%"
"11/06/2020","34,703","35,364","35,364","33,712","2.42M","-1.69%"
"11/05/2020","35,298","35,298","35,860","35,265","2.01M","0.00%"
"11/04/2020","35,298","35,430","35,464","35,034","1.59M","-0.37%"
"11/03/2020","35,430","35,695","35,695","35,100","1.46M","0.75%"
"11/02/2020","35,166","34,604","35,364","34,604","1.32M","1.62%"
"10/30/2020","34,604","34,108","35,001","33,646","4.28M","2.35%"
"10/29/2020","33,811","33,910","34,637","33,646","4.69M","-2.57%"
"10/28/2020","34,703","36,058","36,290","34,703","4.36M","-4.55%"
"10/27/2020","36,356","36,356","36,918","36,323","1.82M","0.00%"
"10/26/2020","36,356","36,356","37,182","36,191","3.16M","0.00%"
"10/23/2020","36,356","36,025","36,521","35,662","3.65M","1.38%"
"10/22/2020","35,860","34,769","35,860","34,769","1.82M","2.55%"
"10/21/2020","34,968","35,364","35,860","34,869","2.30M","-0.94%"
"10/20/2020","35,298","35,034","35,298","34,604","2.93M","0.00%"
"10/19/2020","35,298","35,497","35,497","35,034","1.44M","-0.09%"
"10/16/2020","35,331","35,690","35,690","35,038","1.64M","-0.91%"
