"Date","Price","Open","High","Low","Vol.","Change %"
"07/12/2022","116,800.0","113,000.0","116,900.0","112,200.0","369.70K","1.13%"
"07/11/2022","115,500.0","117,200.0","117,200.0","112,000.0","527.50K","-0.43%"
"07/08/2022","116,000.0","117,100.0","117,100.0","114,900.0","459.20K","0.00%"
"07/07/2022","116,000.0","112,000.0","116,000.0","110,000.0","615.80K","3.57%"
"07/06/2022","112,000.0","113,300.0","116,000.0","112,000.0","1.02M","-5.56%"
"07/05/2022","118,600.0","123,800.0","123,800.0","115,200.0","1.58M","-4.20%"
"07/04/2022","123,800.0","129,800.0","129,800.0","123,000.0","804.40K","-3.43%"
"07/01/2022","128,200.0","128,000.0","128,500.0","122,500.0","950.40K","-0.23%"
"06/30/2022","128,500.0","129,900.0","130,000.0","126,900.0","700.80K","-0.77%"
"06/29/2022","129,500.0","127,100.0","129,800.0","125,000.0","929.40K","0.00%"
"06/28/2022","129,500.0","128,500.0","129,800.0","128,000.0","558.50K","0.00%"
"06/27/2022","129,500.0","122,300.0","129,500.0","122,300.0","2.02M","6.15%"
"06/24/2022","122,000.0","120,600.0","124,000.0","119,300.0","703.90K","1.24%"
"06/23/2022","120,500.0","115,000.0","120,500.0","114,700.0","545.30K","4.42%"
"06/22/2022","115,400.0","117,489.0","119,877.0","113,410.0","685.90K","-3.17%"
"06/21/2022","119,180.0","118,285.0","122,264.0","116,395.0","1.05M","1.52%"
"06/20/2022","117,390.0","121,071.0","121,071.0","116,892.0","581.60K","-3.28%"
"06/17/2022","121,369.0","114,505.0","121,369.0","114,505.0","1.33M","0.16%"
"06/16/2022","121,170.0","119,379.0","121,568.0","116,992.0","909.80K","3.22%"
"06/15/2022","117,390.0","114,405.0","117,390.0","110,625.0","1.33M","1.72%"
"06/14/2022","115,400.0","111,421.0","115,400.0","110,923.0","978.40K","3.29%"
"06/13/2022","111,719.0","115,897.0","116,395.0","111,719.0","2.31M","-6.96%"
"06/10/2022","120,076.0","127,239.0","127,239.0","120,076.0","1.10M","-6.07%"
"06/09/2022","127,835.0","129,328.0","130,223.0","124,652.0","759.70K","0.39%"
"06/08/2022","127,338.0","130,322.0","130,422.0","126,144.0","1.57M","0.00%"
"06/07/2022","127,338.0","127,935.0","129,328.0","120,772.0","1.66M","2.40%"
"06/06/2022","124,354.0","123,359.0","127,537.0","122,364.0","1.65M","1.46%"
"06/03/2022","122,563.0","122,861.0","123,757.0","120,573.0","1.35M","0.00%"
"06/02/2022","122,563.0","121,369.0","124,254.0","118,385.0","2.71M","5.03%"
"06/01/2022","116,693.0","114,903.0","117,290.0","113,609.0","1.16M","2.09%"
"05/31/2022","114,306.0","118,782.0","118,882.0","113,410.0","1.53M","-4.65%"
"05/30/2022","119,877.0","121,866.0","121,966.0","118,683.0","1.22M","-1.47%"
"05/27/2022","121,667.0","114,405.0","121,667.0","113,609.0","2.56M","7.00%"
"05/26/2022","113,709.0","114,803.0","115,400.0","113,609.0","482.40K","-0.95%"
"05/25/2022","114,803.0","107,441.0","114,803.0","104,457.0","1.71M","6.95%"
"05/24/2022","107,342.0","104,357.0","107,342.0","103,462.0","599.20K","3.25%"
"05/23/2022","103,960.0","106,546.0","106,546.0","101,970.0","412.90K","-1.41%"
"05/20/2022","105,452.0","104,457.0","105,452.0","102,567.0","483.60K","3.82%"
"05/19/2022","101,572.0","100,378.0","104,457.0","100,080.0","407.70K","0.00%"
"05/18/2022","101,572.0","102,467.0","104,158.0","99,881.0","578.80K","-0.97%"
"05/17/2022","102,567.0","97,493.0","103,661.0","96,299.0","434.40K","5.20%"
"05/16/2022","97,493.0","100,478.0","100,975.0","96,896.0","317.70K","0.51%"
"05/13/2022","96,996.0","103,164.0","104,457.0","96,200.0","853.60K","-3.56%"
"05/12/2022","100,577.0","104,357.0","106,646.0","100,577.0","777.80K","-5.51%"
"05/11/2022","106,447.0","102,467.0","106,447.0","100,478.0","700.20K","3.88%"
"05/10/2022","102,467.0","94,708.0","102,865.0","93,016.0","633.70K","3.94%"
"05/09/2022","98,587.0","104,954.0","105,949.0","98,587.0","1.12M","-6.95%"
"05/06/2022","105,949.0","107,441.0","109,232.0","105,452.0","663.20K","-3.18%"
"05/05/2022","109,431.0","109,928.0","110,426.0","105,949.0","509.90K","1.57%"
"05/04/2022","107,740.0","107,441.0","109,431.0","105,949.0","474.20K","0.28%"
"04/29/2022","107,441.0","105,949.0","108,934.0","105,949.0","460.00K","1.69%"
"04/28/2022","105,651.0","106,447.0","108,934.0","105,651.0","466.90K","-0.75%"
"04/27/2022","106,447.0","106,447.0","110,426.0","102,268.0","813.40K","-0.37%"
"04/26/2022","106,845.0","102,965.0","107,640.0","100,478.0","1.00M","0.37%"
"04/25/2022","106,447.0","114,405.0","114,405.0","106,447.0","1.83M","-6.96%"
"04/22/2022","114,405.0","120,275.0","120,275.0","111,222.0","2.86M","-3.36%"
"04/21/2022","118,385.0","120,275.0","121,170.0","118,385.0","1.42M","0.08%"
"04/20/2022","118,285.0","118,186.0","120,474.0","116,892.0","1.01M","0.00%"
"04/19/2022","118,285.0","122,961.0","123,160.0","118,285.0","1.11M","-3.72%"
"04/18/2022","122,861.0","119,479.0","123,359.0","117,589.0","2.47M","5.47%"
"04/15/2022","116,494.0","116,295.0","119,777.0","114,604.0","825.00K","0.09%"
"04/14/2022","116,395.0","116,793.0","120,872.0","115,897.0","1.25M","0.86%"
"04/13/2022","115,400.0","111,819.0","115,897.0","111,520.0","1.01M","3.20%"
"04/12/2022","111,819.0","114,405.0","115,400.0","111,421.0","1.23M","-1.83%"
"04/08/2022","113,908.0","114,505.0","116,395.0","113,311.0","793.30K","-0.52%"
"04/07/2022","114,505.0","117,489.0","119,777.0","114,206.0","1.49M","-2.54%"
"04/06/2022","117,489.0","115,897.0","119,976.0","114,903.0","1.82M","0.25%"
"04/05/2022","117,191.0","115,897.0","119,180.0","115,897.0","540.80K","1.03%"
